transaction_id,timestamp,sender_account,receiver_account,transaction_type,amount_usd,channel,origin_country,destination_country,is_international,is_cash,customer_id,scenario,known_suspicious,annual_income_usd,occupation,expected_monthly_volume_usd,risk_rating,pep_flag,sanctions_flag,adverse_media_flag,amount_vs_expected,RF_STRUCTURING,RF_HIGH_AMOUNT,RF_INTERNATIONAL,RF_PROFILE_MISMATCH,red_flag_count,rule_alert,rule_risk_score,risk_level,alert_id,red_flags,status,analyst_decision,sar_recommendation
TXN00000849,2025-11-25 02:48:00,ACC0004803,ACC0002475,CASH_DEPOSIT,462.08,Branch,United States,Singapore,1,1,CUST004803,NORMAL,0,55572.52,Small Business Owner,1739.24,MEDIUM,0,0,1,7.97,0,0,1,1,2,1,46,MEDIUM,ALT0000078,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000869,2025-10-13 12:27:00,ACC0001818,ACC0002882,P2P_TRANSFER,1984.3,Mobile App,United States,United Kingdom,1,0,CUST001818,NORMAL,0,34217.38,Student,1600.28,LOW,0,0,0,37.199,0,0,1,1,2,1,36,MEDIUM,ALT0000079,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000877,2025-02-01 01:54:00,ACC0000053,ACC0000236,CARD_PAYMENT,2249.64,Mobile App,United States,United Kingdom,1,0,CUST000053,NORMAL,0,33326.38,Restaurant Owner,4888.02,LOW,0,0,0,13.807,0,0,1,1,2,1,36,MEDIUM,ALT0000080,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000881,2025-09-01 20:01:00,ACC0003198,ACC0000499,ACH,2252.63,Online Banking,Singapore,United States,1,0,CUST003198,NORMAL,0,66635.37,Restaurant Owner,2541.14,LOW,0,0,0,26.594,0,0,1,1,2,1,36,MEDIUM,ALT0000081,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000904,2025-12-20 09:54:00,ACC0000308,ACC0003368,WIRE,541.99,Online Banking,United States,Canada,1,0,CUST000308,NORMAL,0,43546.99,Construction Worker,1673.26,LOW,0,0,0,9.717,0,0,1,1,2,1,36,MEDIUM,ALT0000082,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000914,2025-04-26 22:50:00,ACC0001895,ACC0002802,P2P_TRANSFER,2756.65,ATM,UAE,Mexico,1,0,CUST001895,NORMAL,0,50340.63,Construction Worker,3226.44,LOW,0,0,0,25.632,0,0,1,1,2,1,36,MEDIUM,ALT0000083,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000917,2025-12-11 10:29:00,ACC0003442,ACC0000192,INTERNATIONAL_WIRE,1706.01,Online Banking,Turkey,United States,1,0,CUST003442,NORMAL,0,80857.3,Consultant,2161.76,LOW,0,0,0,23.675,0,0,1,1,2,1,36,MEDIUM,ALT0000084,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000928,2025-05-22 18:59:00,ACC0004239,ACC0000319,ACH,2883.82,Online Banking,Germany,United States,1,0,CUST004239,NORMAL,0,70578.65,Doctor,4876.43,LOW,0,0,0,17.741,0,0,1,1,2,1,36,MEDIUM,ALT0000085,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000965,2025-11-13 12:53:00,ACC0001958,ACC0002694,P2P_TRANSFER,442.88,Branch,India,United States,1,0,CUST001958,NORMAL,0,27660.67,Teacher,1733.82,LOW,0,0,0,7.663,0,0,1,1,2,1,36,MEDIUM,ALT0000086,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000966,2025-09-17 17:02:00,ACC0000491,ACC0003585,CASH_DEPOSIT,2917.96,ATM,Canada,United States,1,1,CUST000491,NORMAL,0,24293.15,Construction Worker,2926.0,LOW,0,0,0,29.918,0,0,1,1,2,1,36,MEDIUM,ALT0000087,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000974,2025-11-21 11:12:00,ACC0000144,ACC0000056,CARD_PAYMENT,3516.26,Phone,India,Germany,1,0,CUST000144,NORMAL,0,68287.96,Real Estate Agent,6953.5,LOW,0,0,0,15.17,0,0,1,1,2,1,36,MEDIUM,ALT0000088,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000984,2025-11-01 20:21:00,ACC0002936,ACC0004308,ACH,1927.05,Online Banking,Canada,United Kingdom,1,0,CUST002936,NORMAL,0,38818.03,Consultant,5778.93,LOW,0,0,0,10.004,0,0,1,1,2,1,36,MEDIUM,ALT0000089,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00000993,2025-07-27 18:49:00,ACC0004060,ACC0004273,CARD_PAYMENT,3778.64,Mobile App,United States,Hong Kong,1,0,CUST004060,NORMAL,0,151005.53,Retail Worker,9874.77,LOW,0,0,0,11.48,0,0,1,1,2,1,36,MEDIUM,ALT0000090,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001015,2025-09-22 15:46:00,ACC0000143,ACC0003051,CASH_DEPOSIT,1086.64,Mobile App,Mexico,United States,1,1,CUST000143,NORMAL,0,102670.22,Sales Manager,4237.31,LOW,0,0,0,7.693,0,0,1,1,2,1,36,MEDIUM,ALT0000091,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001021,2025-07-13 01:42:00,ACC0003608,ACC0000869,INTERNATIONAL_WIRE,1933.97,ATM,United Kingdom,United States,1,0,CUST003608,NORMAL,0,56790.79,Sales Manager,4514.5,LOW,0,0,0,12.852,0,0,1,1,2,1,36,MEDIUM,ALT0000092,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001023,2025-11-04 02:43:00,ACC0002544,ACC0003251,CASH_WITHDRAWAL,998.65,Online Banking,Nigeria,United States,1,1,CUST002544,NORMAL,0,44185.69,Software Engineer,1820.62,LOW,0,0,0,16.456,0,0,1,1,2,1,36,MEDIUM,ALT0000093,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001027,2025-06-09 17:02:00,ACC0001986,ACC0002741,CARD_PAYMENT,623.52,Online Banking,Mexico,United States,1,0,CUST001986,NORMAL,0,41619.26,Trader,2358.56,LOW,0,0,0,7.931,0,0,1,1,2,1,36,MEDIUM,ALT0000094,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001033,2025-07-08 10:00:00,ACC0004147,ACC0003877,CARD_PAYMENT,3165.29,Phone,Canada,Germany,1,0,CUST004147,NORMAL,0,43579.87,Teacher,1969.21,LOW,0,0,0,48.222,0,0,1,1,2,1,36,MEDIUM,ALT0000095,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001076,2025-01-16 12:42:00,ACC0003947,ACC0001346,P2P_TRANSFER,704.24,Online Banking,Turkey,United States,1,0,CUST003947,NORMAL,0,48965.19,Construction Worker,2282.24,LOW,0,0,0,9.257,0,0,1,1,2,1,36,MEDIUM,ALT0000096,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001082,2025-11-28 05:58:00,ACC0002557,ACC0004258,ACH,1276.71,ATM,Canada,United States,1,0,CUST002557,NORMAL,0,44070.18,Consultant,2070.62,LOW,0,0,0,18.498,0,0,1,1,2,1,36,MEDIUM,ALT0000097,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001085,2025-05-07 07:37:00,ACC0003625,ACC0004452,ACH,2158.79,Online Banking,Nigeria,United States,1,0,CUST003625,NORMAL,0,20533.18,Sales Manager,1569.28,LOW,0,0,0,41.27,0,0,1,1,2,1,36,MEDIUM,ALT0000098,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001089,2025-01-15 06:17:00,ACC0003942,ACC0002776,CASH_WITHDRAWAL,2030.6,Mobile App,United States,India,1,1,CUST003942,NORMAL,0,263352.52,Lawyer,6767.13,LOW,0,0,0,9.002,0,0,1,1,2,1,36,MEDIUM,ALT0000099,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001090,2025-01-20 16:23:00,ACC0004636,ACC0000466,CARD_PAYMENT,2448.84,Online Banking,Germany,United States,1,0,CUST004636,NORMAL,0,32955.89,Trader,4772.45,LOW,0,0,0,15.394,0,0,1,1,2,1,36,MEDIUM,ALT0000100,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001102,2025-04-29 04:37:00,ACC0003691,ACC0002550,CARD_PAYMENT,1677.76,Branch,Turkey,Canada,1,0,CUST003691,NORMAL,0,67262.56,Software Engineer,5323.44,HIGH,1,0,0,9.455,0,0,1,1,2,1,46,MEDIUM,ALT0000101,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001107,2025-08-17 08:43:00,ACC0000011,ACC0004696,P2P_TRANSFER,1981.54,Mobile App,United States,United Kingdom,1,0,CUST000011,NORMAL,0,23806.07,Student,1129.77,LOW,0,0,0,52.618,0,0,1,1,2,1,36,MEDIUM,ALT0000102,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001131,2025-07-18 08:50:00,ACC0001869,ACC0000177,ACH,846.58,Mobile App,UAE,United States,1,0,CUST001869,NORMAL,0,33990.56,Trader,1536.33,LOW,0,0,0,16.531,0,0,1,1,2,1,36,MEDIUM,ALT0000103,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001142,2025-06-07 22:40:00,ACC0004460,ACC0001508,INTERNATIONAL_WIRE,1266.79,Mobile App,Canada,United States,1,0,CUST004460,NORMAL,0,41503.81,Lawyer,3301.04,LOW,0,0,0,11.513,0,0,1,1,2,1,36,MEDIUM,ALT0000104,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001147,2025-11-19 18:53:00,ACC0002410,ACC0004685,CARD_PAYMENT,1688.89,Mobile App,Turkey,United States,1,0,CUST002410,NORMAL,0,32207.0,Software Engineer,2597.87,LOW,0,0,0,19.503,0,0,1,1,2,1,36,MEDIUM,ALT0000105,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001149,2025-09-22 03:14:00,ACC0002259,ACC0000932,P2P_TRANSFER,784.54,Mobile App,United States,Germany,1,0,CUST002259,NORMAL,0,33860.2,Software Engineer,2999.66,LOW,0,0,0,7.846,0,0,1,1,2,1,36,MEDIUM,ALT0000106,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001161,2025-04-29 13:26:00,ACC0004926,ACC0000768,P2P_TRANSFER,890.5,Mobile App,United States,Germany,1,0,CUST004926,NORMAL,0,21064.12,Consultant,1534.29,LOW,0,0,0,17.412,0,0,1,1,2,1,36,MEDIUM,ALT0000107,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001174,2025-11-14 17:01:00,ACC0000741,ACC0002112,CARD_PAYMENT,2372.39,Online Banking,United States,Singapore,1,0,CUST000741,NORMAL,0,39979.68,Restaurant Owner,4571.92,LOW,0,0,0,15.567,0,0,1,1,2,1,36,MEDIUM,ALT0000108,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001181,2025-02-03 07:20:00,ACC0003751,ACC0000866,CASH_DEPOSIT,866.31,ATM,Brazil,Canada,1,1,CUST003751,NORMAL,0,54333.87,Trader,3425.37,LOW,0,0,0,7.587,0,0,1,1,2,1,36,MEDIUM,ALT0000109,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001182,2025-01-01 16:39:00,ACC0001532,ACC0000819,ACH,1220.52,Mobile App,United States,Germany,1,0,CUST001532,NORMAL,0,45175.86,Lawyer,2523.72,MEDIUM,0,0,1,14.509,0,0,1,1,2,1,46,MEDIUM,ALT0000110,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001209,2025-05-06 16:08:00,ACC0004283,ACC0003765,ATM,4829.95,Branch,Canada,United States,1,1,CUST004283,NORMAL,0,57028.28,Restaurant Owner,1666.42,LOW,0,0,0,86.952,0,0,1,1,2,1,36,MEDIUM,ALT0000111,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001210,2025-04-01 00:50:00,ACC0004702,ACC0001825,P2P_TRANSFER,2367.48,Mobile App,Canada,United Kingdom,1,0,CUST004702,NORMAL,0,120547.58,Sales Manager,5372.46,LOW,0,0,0,13.22,0,0,1,1,2,1,36,MEDIUM,ALT0000112,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001253,2025-06-30 16:06:00,ACC0004432,ACC0000396,INTERNATIONAL_WIRE,1433.45,Online Banking,United States,Germany,1,0,CUST004432,NORMAL,0,55873.77,Student,4744.23,LOW,0,0,0,9.064,0,0,1,1,2,1,36,MEDIUM,ALT0000113,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001256,2025-04-24 00:09:00,ACC0001008,ACC0002382,P2P_TRANSFER,3545.71,Mobile App,Mexico,United States,1,0,CUST001008,NORMAL,0,112379.1,Restaurant Owner,10252.15,LOW,0,0,0,10.376,0,0,1,1,2,1,36,MEDIUM,ALT0000114,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001275,2025-01-10 05:40:00,ACC0001917,ACC0001879,ACH,1568.1,Mobile App,Mexico,United States,1,0,CUST001917,NORMAL,0,99859.18,Accountant,5026.06,LOW,0,0,0,9.36,0,0,1,1,2,1,36,MEDIUM,ALT0000115,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001284,2025-08-19 10:43:00,ACC0002619,ACC0000217,CARD_PAYMENT,11097.41,Online Banking,United States,Brazil,1,0,CUST002619,NORMAL,0,78998.9,Consultant,8368.43,HIGH,1,0,0,39.783,0,1,1,1,3,1,64,HIGH,ALT0000116,"High Amount, International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001312,2025-12-25 04:15:00,ACC0004921,ACC0004039,WIRE,2072.43,Online Banking,United Kingdom,United States,1,0,CUST004921,NORMAL,0,16097.12,Student,1949.01,LOW,0,0,0,31.9,0,0,1,1,2,1,36,MEDIUM,ALT0000117,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001316,2025-12-28 07:42:00,ACC0004436,ACC0000842,ACH,989.6,Branch,United States,United Kingdom,1,0,CUST004436,NORMAL,0,38543.72,Lawyer,2714.36,LOW,0,0,0,10.937,0,0,1,1,2,1,36,MEDIUM,ALT0000118,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001334,2025-11-22 06:41:00,ACC0001737,ACC0001150,P2P_TRANSFER,2629.61,Branch,United Kingdom,United States,1,0,CUST001737,NORMAL,0,100690.01,Trader,7134.25,LOW,0,0,0,11.058,0,0,1,1,2,1,36,MEDIUM,ALT0000119,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001360,2025-06-10 00:09:00,ACC0003647,ACC0002074,INTERNATIONAL_WIRE,376.45,Branch,India,UAE,1,0,CUST003647,NORMAL,0,12379.79,Small Business Owner,1050.52,LOW,0,0,0,10.75,0,0,1,1,2,1,36,MEDIUM,ALT0000120,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001384,2025-02-10 05:06:00,ACC0001195,ACC0001170,CASH_DEPOSIT,133.14,Online Banking,United States,UAE,1,1,CUST001195,NORMAL,0,14305.59,Real Estate Agent,426.91,LOW,0,0,0,9.356,0,0,1,1,2,1,36,MEDIUM,ALT0000121,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001403,2025-01-12 16:10:00,ACC0003380,ACC0000511,CARD_PAYMENT,3880.83,ATM,Brazil,Singapore,1,0,CUST003380,NORMAL,0,100400.48,Consultant,8935.69,LOW,0,0,0,13.029,0,0,1,1,2,1,36,MEDIUM,ALT0000122,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001404,2025-05-21 16:00:00,ACC0002847,ACC0000432,P2P_TRANSFER,3581.85,Branch,Mexico,United States,1,0,CUST002847,NORMAL,0,61754.6,Consultant,4826.58,LOW,0,0,0,22.263,0,0,1,1,2,1,36,MEDIUM,ALT0000123,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001409,2025-07-08 06:11:00,ACC0003896,ACC0004147,ACH,2025.86,Phone,United Kingdom,United States,1,0,CUST003896,NORMAL,0,48855.25,Restaurant Owner,6420.82,LOW,0,0,0,9.465,0,0,1,1,2,1,36,MEDIUM,ALT0000124,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001434,2025-06-15 19:01:00,ACC0004456,ACC0000300,CARD_PAYMENT,1228.22,Branch,Germany,United States,1,0,CUST004456,NORMAL,0,29299.49,Small Business Owner,1190.13,LOW,0,0,0,30.96,0,0,1,1,2,1,36,MEDIUM,ALT0000125,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001443,2025-06-02 07:42:00,ACC0004872,ACC0001615,CARD_PAYMENT,2369.43,Online Banking,United Kingdom,United States,1,0,CUST004872,NORMAL,0,182534.44,Construction Worker,4968.1,LOW,0,0,0,14.308,0,0,1,1,2,1,36,MEDIUM,ALT0000126,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001454,2025-04-09 14:35:00,ACC0004921,ACC0003858,ACH,515.15,ATM,United States,Canada,1,0,CUST004921,NORMAL,0,16097.12,Student,1949.01,LOW,0,0,0,7.929,0,0,1,1,2,1,36,MEDIUM,ALT0000127,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001464,2025-02-28 03:26:00,ACC0003724,ACC0000640,ACH,1234.47,ATM,United States,Hong Kong,1,0,CUST003724,NORMAL,0,66695.47,Accountant,1996.99,LOW,0,0,0,18.545,0,0,1,1,2,1,36,MEDIUM,ALT0000128,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001493,2025-02-20 08:55:00,ACC0000848,ACC0000043,CARD_PAYMENT,1040.23,Mobile App,Canada,United States,1,0,CUST000848,NORMAL,0,45001.34,Student,3775.48,LOW,0,0,0,8.266,0,0,1,1,2,1,36,MEDIUM,ALT0000129,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001516,2025-03-27 21:02:00,ACC0003302,ACC0003710,P2P_TRANSFER,817.46,Online Banking,Canada,United States,1,0,CUST003302,NORMAL,0,37385.89,Retail Worker,1321.44,LOW,0,0,0,18.558,0,0,1,1,2,1,36,MEDIUM,ALT0000130,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001531,2025-07-25 05:17:00,ACC0001327,ACC0003159,P2P_TRANSFER,865.46,Phone,Canada,United States,1,0,CUST001327,NORMAL,0,62111.94,Real Estate Agent,2714.47,LOW,0,0,0,9.565,0,0,1,1,2,1,36,MEDIUM,ALT0000131,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001533,2025-12-25 06:03:00,ACC0004768,ACC0003476,CARD_PAYMENT,344.99,Online Banking,Singapore,United States,1,0,CUST004768,NORMAL,0,17419.59,Small Business Owner,1137.95,LOW,0,0,0,9.095,0,0,1,1,2,1,36,MEDIUM,ALT0000132,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001540,2025-01-28 06:34:00,ACC0002818,ACC0001483,CARD_PAYMENT,3329.24,Online Banking,Nigeria,United States,1,0,CUST002818,NORMAL,0,23389.37,Software Engineer,2725.85,LOW,0,0,0,36.641,0,0,1,1,2,1,36,MEDIUM,ALT0000133,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001548,2025-02-27 12:06:00,ACC0000126,ACC0004417,CASH_DEPOSIT,706.5,Online Banking,United States,United Kingdom,1,1,CUST000126,NORMAL,0,56495.01,Consultant,2412.14,LOW,0,0,0,8.787,0,0,1,1,2,1,36,MEDIUM,ALT0000134,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001552,2025-03-29 14:36:00,ACC0004011,ACC0001918,P2P_TRANSFER,1599.67,ATM,United States,Brazil,1,0,CUST004011,NORMAL,0,93687.3,Doctor,5689.45,LOW,0,0,0,8.435,0,0,1,1,2,1,36,MEDIUM,ALT0000135,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001555,2025-09-11 01:44:00,ACC0001181,ACC0000459,ACH,3963.89,Mobile App,United States,Singapore,1,0,CUST001181,NORMAL,0,117244.48,Accountant,10118.53,LOW,0,0,0,11.752,0,0,1,1,2,1,36,MEDIUM,ALT0000136,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001562,2025-11-26 03:44:00,ACC0001490,ACC0000598,ACH,1292.79,Phone,United States,India,1,0,CUST001490,NORMAL,0,35499.74,Small Business Owner,1699.07,LOW,0,0,0,22.826,0,0,1,1,2,1,36,MEDIUM,ALT0000137,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001591,2025-08-28 00:35:00,ACC0003660,ACC0003785,CASH_WITHDRAWAL,2982.44,Online Banking,United States,Mexico,1,1,CUST003660,NORMAL,0,34608.34,Real Estate Agent,1971.3,LOW,0,0,0,45.388,0,0,1,1,2,1,36,MEDIUM,ALT0000138,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001600,2025-10-09 06:52:00,ACC0001491,ACC0003464,ACH,648.17,Online Banking,Brazil,United States,1,0,CUST001491,NORMAL,0,35596.7,Restaurant Owner,1323.01,LOW,0,0,0,14.698,0,0,1,1,2,1,36,MEDIUM,ALT0000139,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001614,2025-07-21 02:22:00,ACC0003685,ACC0002590,CARD_PAYMENT,812.64,Mobile App,Singapore,United States,1,0,CUST003685,NORMAL,0,29996.05,Restaurant Owner,2412.35,LOW,0,0,0,10.106,0,0,1,1,2,1,36,MEDIUM,ALT0000140,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001629,2025-09-25 19:13:00,ACC0000808,ACC0003894,WIRE,565.96,Branch,United States,Mexico,1,0,CUST000808,NORMAL,0,18957.6,Trader,2122.27,LOW,0,0,0,8.0,0,0,1,1,2,1,36,MEDIUM,ALT0000141,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001635,2025-02-28 04:15:00,ACC0003650,ACC0000241,ATM,987.61,Online Banking,Canada,United States,1,1,CUST003650,NORMAL,0,21196.92,Retail Worker,1823.3,LOW,0,0,0,16.25,0,0,1,1,2,1,36,MEDIUM,ALT0000142,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001638,2025-09-20 15:32:00,ACC0000485,ACC0003766,CASH_WITHDRAWAL,1751.83,Mobile App,UAE,United States,1,1,CUST000485,NORMAL,0,34243.27,Lawyer,3365.4,LOW,0,0,0,15.616,0,0,1,1,2,1,36,MEDIUM,ALT0000143,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001649,2025-06-18 02:56:00,ACC0000667,ACC0001526,ACH,4379.99,Online Banking,Canada,United States,1,0,CUST000667,NORMAL,0,41406.63,Lawyer,3576.36,LOW,0,0,0,36.741,0,0,1,1,2,1,36,MEDIUM,ALT0000144,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001660,2025-10-05 20:29:00,ACC0000451,ACC0002308,P2P_TRANSFER,8493.39,Mobile App,United States,Canada,1,0,CUST000451,NORMAL,0,69142.26,Restaurant Owner,6030.45,LOW,0,0,0,42.253,0,0,1,1,2,1,36,MEDIUM,ALT0000145,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001689,2025-03-20 22:41:00,ACC0004046,ACC0004008,ACH,11721.56,Mobile App,United States,Mexico,1,0,CUST004046,NORMAL,0,166701.39,Consultant,19568.1,LOW,0,0,0,17.97,0,1,1,1,3,1,54,HIGH,ALT0000146,"High Amount, International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001723,2025-08-27 15:49:00,ACC0001177,ACC0001666,CARD_PAYMENT,1924.78,Mobile App,United States,Turkey,1,0,CUST001177,NORMAL,0,37563.99,Software Engineer,2189.4,LOW,0,0,0,26.374,0,0,1,1,2,1,36,MEDIUM,ALT0000147,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001733,2025-11-03 07:02:00,ACC0001797,ACC0003207,CARD_PAYMENT,427.16,Branch,Turkey,United States,1,0,CUST001797,NORMAL,0,32384.88,Retail Worker,1155.27,LOW,0,0,0,11.092,0,0,1,1,2,1,36,MEDIUM,ALT0000148,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001741,2025-10-12 14:24:00,ACC0000088,ACC0000402,WIRE,2122.1,Branch,United States,Canada,1,0,CUST000088,NORMAL,0,25232.2,Lawyer,1549.56,LOW,0,0,0,41.085,0,0,1,1,2,1,36,MEDIUM,ALT0000149,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001749,2025-10-25 15:59:00,ACC0002667,ACC0004039,ACH,3020.55,Mobile App,Mexico,Germany,1,0,CUST002667,NORMAL,0,77341.66,Trader,6045.36,LOW,0,0,0,14.989,0,0,1,1,2,1,36,MEDIUM,ALT0000150,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001771,2025-10-24 07:17:00,ACC0003911,ACC0004833,ACH,861.35,Online Banking,United States,Hong Kong,1,0,CUST003911,NORMAL,0,68758.55,Sales Manager,2065.18,LOW,0,0,0,12.512,0,0,1,1,2,1,36,MEDIUM,ALT0000151,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001772,2025-10-30 16:19:00,ACC0001790,ACC0002287,P2P_TRANSFER,1542.47,Branch,United States,UAE,1,0,CUST001790,NORMAL,0,87240.54,Restaurant Owner,4117.85,LOW,0,0,0,11.237,0,0,1,1,2,1,36,MEDIUM,ALT0000152,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001784,2025-09-28 01:22:00,ACC0002224,ACC0003366,CARD_PAYMENT,4396.49,Mobile App,United States,Hong Kong,1,0,CUST002224,NORMAL,0,35307.91,Trader,2475.26,LOW,0,0,0,53.285,0,0,1,1,2,1,36,MEDIUM,ALT0000153,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001797,2025-01-30 05:49:00,ACC0002256,ACC0003254,ATM,2821.74,Online Banking,Brazil,Singapore,1,1,CUST002256,NORMAL,0,118362.34,Retail Worker,10542.35,LOW,0,0,0,8.03,0,0,1,1,2,1,36,MEDIUM,ALT0000154,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
TXN00001813,2025-06-10 07:41:00,ACC0002200,ACC0004901,CASH_WITHDRAWAL,1437.66,Online Banking,United States,Hong Kong,1,1,CUST002200,NORMAL,0,38204.87,Lawyer,3348.72,LOW,0,0,0,12.879,0,0,1,1,2,1,36,MEDIUM,ALT0000155,"International Activity, Profile Mismatch",OPEN,PENDING,NO_AUTO_SAR
